Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String,Delta_Deaths,Doses_Admin,Delta_Doses_Admin
Azerbaijan,11/25/21,580507,7736,,,1880,,5725.38692743739,,,,,31,AZE,2021/11/25,27,10396037,32720
Azerbaijan,11/26/21,582504,7767,,,1997,,5745.082809991937,,,,,31,AZE,2021/11/26,31,10426930,30893
Azerbaijan,11/27/21,584121,7789,,,1617,,5761.030853101954,,,,,31,AZE,2021/11/27,22,10426930,0
Azerbaijan,11/28/21,585783,7807,,,1662,,5777.422719304085,,,,,31,AZE,2021/11/28,18,10486650,59720
Azerbaijan,11/29/21,586640,7833,,,857,,5785.87508352504,,,,,31,AZE,2021/11/29,26,10486947,297
Azerbaijan,11/30/21,588318,7856,,,1678,,5802.424753493257,,,,,31,AZE,2021/11/30,23,10486947,0
Azerbaijan,12/1/21,590113,7884,,,1795,,5820.128363500975,,,,,31,AZE,2021/12/01,28,10527605,40658
Azerbaijan,12/2/21,591885,7905,,,1772,,5837.605130594945,,,,,31,AZE,2021/12/02,21,10567919,40314
Azerbaijan,12/3/21,593588,7929,,,1703,,5854.401368947671,,,,,31,AZE,2021/12/03,24,10604976,37057
Azerbaijan,12/4/21,594994,7947,,,1406,,5868.268374892435,,,,,31,AZE,2021/12/04,18,10639817,34841
Azerbaijan,12/5/21,596388,7967,,,1394,,5882.017028012634,,,,,31,AZE,2021/12/05,20,10702988,63171
Azerbaijan,12/6/21,596973,7983,,,585,,5887.786728210135,,,,,31,AZE,2021/12/06,16,10703142,154
Azerbaijan,12/7/21,598503,8004,,,1530,,5902.8767133420615,,,,,31,AZE,2021/12/07,21,10739068,35926
Azerbaijan,12/8/21,599713,8019,,,1210,,5914.810623152278,,,,,31,AZE,2021/12/08,15,10739068,0
Azerbaijan,12/9/21,601028,8038,,,1315,,5927.780120177431,,,,,31,AZE,2021/12/09,19,10806373,67305
Azerbaijan,12/10/21,602137,8055,,,1109,,5938.717893714233,,,,,31,AZE,2021/12/10,17,10806373,0
Azerbaijan,12/11/21,603254,8070,,,1117,,5949.734569134076,,,,,31,AZE,2021/12/11,15,10869472,63099
Azerbaijan,12/12/21,604480,8088,,,1226,,5961.826282710378,,,,,31,AZE,2021/12/12,18,10894072,24600
Azerbaijan,12/13/21,604998,8104,,,518,,5966.935179637397,,,,,31,AZE,2021/12/13,16,10894080,8
Azerbaijan,12/14/21,605920,8123,,,922,,5976.0286216580735,,,,,31,AZE,2021/12/14,19,10928879,34799
Azerbaijan,12/15/21,607076,8137,,,1156,,5987.429943757751,,,,,31,AZE,2021/12/15,14,10928879,0
Azerbaijan,12/16/21,608060,8149,,,984,,5997.13487537201,,,,,31,AZE,2021/12/16,12,10960235,31356
Azerbaijan,12/17/21,608815,8167,,,755,,6004.58124058417,,,,,31,AZE,2021/12/17,18,10990538,30303
Azerbaijan,12/18/21,609397,8182,,,582,,6010.32135257553,,,,,31,AZE,2021/12/18,15,11017859,27321
Azerbaijan,12/19/21,610318,8199,,,921,,6019.404931860827,,,,,31,AZE,2021/12/19,17,11066874,49015
Azerbaijan,12/20/21,610895,8208,,,577,,6025.095730175285,,,,,31,AZE,2021/12/20,9,11066874,0
Azerbaijan,12/21/21,611557,8222,,,662,,6031.6248609970735,,,,,31,AZE,2021/12/21,14,11097316,30442
Azerbaijan,12/22/21,612205,8238,,,648,,6038.015913523536,,,,,31,AZE,2021/12/22,16,11097316,0
Bahamas,11/25/21,22696,671,,,0,,5771.42159654976,,,,,44,BHS,2021/11/25,0,274502,0
Bahamas,11/26/21,22720,671,,,24,,5777.524615509806,,,,,44,BHS,2021/11/26,0,274502,0
Bahamas,11/27/21,22734,671,,,14,,5781.084709903165,,,,,44,BHS,2021/11/27,0,274502,0
Bahamas,11/29/21,22763,671,,,29,,5788.459191146554,,,,,44,BHS,2021/11/29,0,280176,5674
Bahamas,11/30/21,22791,671,,,28,,5795.579379933273,,,,,44,BHS,2021/11/30,0,280176,0
Bahamas,12/1/21,22802,677,,,11,,5798.3765969566275,,,,,44,BHS,2021/12/01,6,280176,0
Bahamas,12/2/21,22809,685,,,7,,5800.156644153308,,,,,44,BHS,2021/12/02,8,280176,0
Bahamas,12/3/21,22825,695,,,16,,5804.225323460005,,,,,44,BHS,2021/12/03,10,280176,0
Bahamas,12/6/21,22839,705,,,14,,5807.785417853364,,,,,44,BHS,2021/12/06,10,280176,0
Bahamas,12/7/21,22846,705,,,7,,5809.565465050045,,,,,44,BHS,2021/12/07,0,280176,0
Bahamas,12/9/21,22859,705,,,13,,5812.871266986736,,,,,44,BHS,2021/12/09,0,280176,0
Bahamas,12/10/21,22881,708,,,22,,5818.465701033445,,,,,44,BHS,2021/12/10,3,280176,0
Bahamas,12/13/21,22907,708,,,26,,5825.0773049068275,,,,,44,BHS,2021/12/13,0,288008,0
Bahamas,12/15/21,22950,708,,,43,,5836.011880543576,,,,,44,BHS,2021/12/15,0,288008,0
Bahamas,12/16/21,22971,713,,,21,,5841.352022133616,,,,,44,BHS,2021/12/16,5,293226,5218
Bahamas,12/17/21,22995,713,,,24,,5847.455041093661,,,,,44,BHS,2021/12/17,0,293226,0
Bahamas,12/20/21,23112,713,,,117,,5877.207258523883,,,,,44,BHS,2021/12/20,0,293226,0
Bahamas,12/21/21,23135,713,,,23,,5883.05598502726,,,,,44,BHS,2021/12/21,0,293226,0
Bahamas,12/22/21,23240,713,,,105,,5909.756692977459,,,,,44,BHS,2021/12/22,0,293226,0
Bahrain,11/25/21,277510,1394,,,29,,16308.931154107675,,,,,48,BHR,2021/11/25,0,2887715,8953
Bahrain,11/26/21,277536,1394,,,26,,16310.459143045035,,,,,48,BHR,2021/11/26,0,2894455,6740
Bahrain,11/27/21,277552,1394,,,16,,16311.399443929564,,,,,48,BHR,2021/11/27,0,2899607,5152
Bahrain,11/28/21,277585,1394,,,33,,16313.338814503906,,,,,48,BHR,2021/11/28,0,2908925,9318
Bahrain,11/29/21,277628,1394,,,43,,16315.865873131079,,,,,48,BHR,2021/11/29,0,2919095,10170
Bahrain,11/30/21,277690,1394,,,62,,16319.50953905863,,,,,48,BHR,2021/11/30,0,2928259,9164
Bahrain,12/1/21,277721,1394,,,31,,16321.331372022405,,,,,48,BHR,2021/12/01,0,2936188,7929
Bahrain,12/2/21,277752,1394,,,31,,16323.15320498618,,,,,48,BHR,2021/12/02,0,2948897,12709
Bahrain,12/3/21,277772,1394,,,20,,16324.328581091842,,,,,48,BHR,2021/12/03,0,2960243,11346
Bahrain,12/4/21,277803,1394,,,31,,16326.150414055617,,,,,48,BHR,2021/12/04,0,2970073,9830
Bahrain,12/5/21,277831,1394,,,28,,16327.795940603544,,,,,48,BHR,2021/12/05,0,2982080,12007
Bahrain,12/6/21,277856,1394,,,25,,16329.26516073562,,,,,48,BHR,2021/12/06,0,2993471,11391
Bahrain,12/7/21,277894,1394,,,38,,16331.498375336378,,,,,48,BHR,2021/12/07,0,3003420,9949
Bahrain,12/8/21,277935,1394,,,41,,16333.907896352985,,,,,48,BHR,2021/12/08,0,3013291,9871
Bahrain,12/9/21,277964,1394,,,29,,16335.612191706194,,,,,48,BHR,2021/12/09,0,3024358,11067
Bahrain,12/10/21,277997,1394,,,33,,16337.551562280536,,,,,48,BHR,2021/12/10,0,3031046,6688
Bahrain,12/11/21,278037,1394,,,40,,16339.90231449186,,,,,48,BHR,2021/12/11,0,3037016,5970
Bahrain,12/12/21,278065,1394,,,28,,16341.547841039785,,,,,48,BHR,2021/12/12,0,3047351,10335
Bahrain,12/14/21,278149,1394,,,84,,16346.484420683564,,,,,48,BHR,2021/12/14,0,3065753,9860
Bahrain,12/15/21,278202,1394,,,53,,16349.599167363567,,,,,48,BHR,2021/12/15,0,3078535,12782
Bahrain,12/16/21,278257,1394,,,55,,16352.831451654136,,,,,48,BHR,2021/12/16,0,3086119,7584
Bahrain,12/17/21,278309,1394,,,52,,16355.887429528857,,,,,48,BHR,2021/12/17,0,3091503,5384
Bahrain,12/18/21,278410,1394,,,101,,16361.823078862448,,,,,48,BHR,2021/12/18,0,3097455,5952
Bahrain,12/19/21,278499,1394,,,89,,16367.05350253264,,,,,48,BHR,2021/12/19,0,3106701,9246
Bahrain,12/20/21,278600,1394,,,101,,16372.989151866233,,,,,48,BHR,2021/12/20,0,3122142,15441
Bahrain,12/21/21,278714,1394,,,114,,16379.688795668504,,,,,48,BHR,2021/12/21,0,3136603,14461
Bahrain,12/22/21,278875,1394,,,161,,16389.15057331908,,,,,48,BHR,2021/12/22,0,3148529,11926
Bangladesh,11/25/21,1575185,27970,,,237,,956.4581342805808,,,,,50,BGD,2021/11/25,9,92179132,441246
Bangladesh,11/26/21,1575424,27973,,,239,,956.6032559609505,,,,,50,BGD,2021/11/26,3,92730087,550955
Bangladesh,11/27/21,1575579,27975,,,155,,956.6973725319015,,,,,50,BGD,2021/11/27,2,93786656,1056569
Bangladesh,11/28/21,1575784,27978,,,205,,956.8218492870302,,,,,50,BGD,2021/11/28,3,93786813,157
Bangladesh,11/29/21,1576011,27980,,,227,,956.9596845231972,,,,,50,BGD,2021/11/29,2,95707592,1920779
Bangladesh,11/30/21,1576284,27981,,,273,,957.1254511288078,,,,,50,BGD,2021/11/30,1,96434845,727253
Bangladesh,12/1/21,1576566,27983,,,282,,957.2966825675702,,,,,50,BGD,2021/12/01,2,98566118,2131273
Bangladesh,12/2/21,1576827,27986,,,261,,957.455162728978,,,,,50,BGD,2021/12/02,3,99871848,1305730
Bangladesh,12/3/21,1577070,27989,,,243,,957.602713224082,,,,,50,BGD,2021/12/03,3,99871848,0
Bangladesh,12/5/21,1577443,28001,,,373,,957.8292001980479,,,,,50,BGD,2021/12/05,12,102108505,910151
Bangladesh,12/6/21,1577720,28005,,,277,,957.9973956183927,,,,,50,BGD,2021/12/06,4,103091820,983315
Bangladesh,12/7/21,1578011,28010,,,291,,958.1740918903072,,,,,50,BGD,2021/12/07,5,103668706,576886
Bangladesh,12/8/21,1578288,28016,,,277,,958.342287310652,,,,,50,BGD,2021/12/08,6,105138474,1469768
Bangladesh,12/9/21,1578550,28016,,,262,,958.5013746757434,,,,,50,BGD,2021/12/09,0,106575146,1436672
Bangladesh,12/10/21,1578819,28017,,,269,,958.6647124666197,,,,,50,BGD,2021/12/10,1,127183448,20608302
Bangladesh,12/11/21,1578996,28022,,,177,,958.7721875186089,,,,,50,BGD,2021/12/11,5,127840703,657255
Bangladesh,12/12/21,1579325,28028,,,329,,958.9719575304985,,,,,50,BGD,2021/12/12,6,128770270,929567
Bangladesh,12/13/21,1579710,28031,,,385,,959.2057309486671,,,,,50,BGD,2021/12/13,3,129238605,468335
Bangladesh,12/14/21,1580005,28034,,,295,,959.3848560353159,,,,,50,BGD,2021/12/14,3,131186888,1948283
Bangladesh,12/15/21,1580302,28038,,,297,,959.5651955293317,,,,,50,BGD,2021/12/15,4,131370116,183228
Bangladesh,12/16/21,1580559,28041,,,257,,959.7212468760054,,,,,50,BGD,2021/12/16,3,131711760,341644
Bangladesh,12/17/21,1580750,28043,,,191,,959.8372227795644,,,,,50,BGD,2021/12/17,2,132282376,570616
Bangladesh,12/18/21,1580872,28047,,,122,,959.9113016289581,,,,,50,BGD,2021/12/18,4,132282376,0
Bangladesh,12/19/21,1581083,28048,,,211,,960.0394216061882,,,,,50,BGD,2021/12/19,1,114361048,
Bangladesh,12/20/21,1581343,28050,,,260,,960.1972945639125,,,,,50,BGD,2021/12/20,2,114361048,0
Bangladesh,12/21/21,1581634,28051,,,291,,960.3739908358269,,,,,50,BGD,2021/12/21,1,116676207,2315159
Bangladesh,12/22/21,1581986,28052,,,352,,960.5877265324383,,,,,50,BGD,2021/12/22,1,117445285,769078
Barbados,11/25/21,24432,218,,,0,,8501.901722859997,,,,,52,BRB,2021/11/25,3,288106,331
Barbados,11/26/21,24769,223,,,337,,8619.171732707893,,,,,52,BRB,2021/11/26,5,288982,876
Barbados,11/28/21,24923,223,,,154,,8672.760995368357,,,,,52,BRB,2021/11/28,0,289933,951
Barbados,11/29/21,25152,228,,,229,,8752.448924908917,,,,,52,BRB,2021/11/29,5,290309,376
Barbados,11/30/21,25316,229,,,164,,8809.518009820058,,,,,52,BRB,2021/11/30,1,290309,0
Barbados,12/1/21,25429,231,,,113,,8848.840001252736,,,,,52,BRB,2021/12/01,2,290345,36
Barbados,12/2/21,25627,233,,,198,,8917.740481816189,,,,,52,BRB,2021/12/02,2,290345,0
Barbados,12/3/21,25792,234,,,165,,8975.1575489524,,,,,52,BRB,2021/12/03,1,290658,313
Barbados,12/4/21,25964,234,,,172,,9035.010491664087,,,,,52,BRB,2021/12/04,0,290658,0
Barbados,12/5/21,26095,238,,,131,,9080.596163147986,,,,,52,BRB,2021/12/05,4,291829,1171
Barbados,12/6/21,26200,240,,,105,,9117.134296780121,,,,,52,BRB,2021/12/06,2,292080,251
Barbados,12/7/21,26306,240,,,106,,9154.020412637323,,,,,52,BRB,2021/12/07,0,292300,220
Barbados,12/8/21,26433,244,,,127,,9198.21415522095,,,,,52,BRB,2021/12/08,4,292497,197
Barbados,12/9/21,26565,246,,,132,,9244.14780892992,,,,,52,BRB,2021/12/09,2,292896,399
Barbados,12/10/21,26668,249,,,103,,9279.989978111918,,,,,52,BRB,2021/12/10,3,292896,0
Barbados,12/11/21,26740,251,,,72,,9305.04469831681,,,,,52,BRB,2021/12/11,2,292896,0
Barbados,12/13/21,26814,253,,,74,,9330.795382971837,,,,,52,BRB,2021/12/13,2,294304,1408
Barbados,12/14/21,26949,253,,,135,,9377.77298335601,,,,,52,BRB,2021/12/14,0,294503,199
Barbados,12/15/21,27027,254,,,78,,9404.915596911309,,,,,52,BRB,2021/12/15,1,294503,0
Barbados,12/16/21,27071,255,,,44,,9420.2268148143,,,,,52,BRB,2021/12/16,1,294645,142
Barbados,12/17/21,27126,256,,,55,,9439.365837193036,,,,,52,BRB,2021/12/17,1,294645,0
Barbados,12/18/21,27169,256,,,43,,9454.329072870958,,,,,52,BRB,2021/12/18,0,294645,0
Barbados,12/20/21,27218,256,,,49,,9471.380201899286,,,,,52,BRB,2021/12/20,0,297092,837
Barbados,12/22/21,27308,256,,,90,,9502.698602155402,,,,,52,BRB,2021/12/22,0,297285,0
Belarus,11/25/21,646743,5010,,,1674,,6844.333047845448,,,,,112,BLR,2021/11/25,15,5975709,0
Belarus,11/26/21,648472,5026,,,1729,,6862.6306588589805,,,,,112,BLR,2021/11/26,16,5975709,0
Belarus,11/27/21,650168,5041,,,1696,,6880.57903843038,,,,,112,BLR,2021/11/27,15,5975709,0
Belarus,11/28/21,651839,5054,,,1671,,6898.262848727438,,,,,112,BLR,2021/11/28,13,5975709,0
Belarus,11/29/21,653323,5067,,,1484,,6913.967680852413,,,,,112,BLR,2021/11/29,13,5975709,0
Belarus,11/30/21,654718,5081,,,1395,,6928.730646360728,,,,,112,BLR,2021/11/30,14,5975709,0
Belarus,12/1/21,656510,5098,,,1792,,6947.694971945603,,,,,112,BLR,2021/12/01,17,5975709,0
Belarus,12/2/21,658328,5114,,,1818,,6966.934449575795,,,,,112,BLR,2021/12/02,16,6331049,355340
Belarus,12/3/21,660204,5130,,,1876,,6986.787727922461,,,,,112,BLR,2021/12/03,16,6331049,0
Belarus,12/4/21,662056,5147,,,1852,,7006.387019765759,,,,,112,BLR,2021/12/04,17,6331049,0
Belarus,12/5/21,663813,5162,,,1757,,7024.980948366555,,,,,112,BLR,2021/12/05,15,6331049,0
Belarus,12/6/21,665125,5176,,,1312,,7038.865543884052,,,,,112,BLR,2021/12/06,14,6331049,0
Belarus,12/7/21,666137,5193,,,1012,,7049.57530810944,,,,,112,BLR,2021/12/07,17,6331049,0
Belarus,12/8/21,667893,5210,,,1756,,7068.158653939262,,,,,112,BLR,2021/12/08,17,6331049,0
Belarus,12/9/21,669631,5227,,,1738,,7086.5515098915575,,,,,112,BLR,2021/12/09,17,6677937,346888
Belarus,12/10/21,671432,5245,,,1801,,7105.611080415196,,,,,112,BLR,2021/12/10,18,6677937,0
Belarus,12/11/21,673269,5261,,,1837,,7125.051630693888,,,,,112,BLR,2021/12/11,16,6677937,0
Belarus,12/12/21,674723,5276,,,1454,,7140.438979689652,,,,,112,BLR,2021/12/12,15,6677937,0
Belarus,12/13/21,675734,5286,,,1011,,7151.138161144066,,,,,112,BLR,2021/12/13,10,6677937,0
Belarus,12/14/21,676512,5305,,,778,,7159.371556961606,,,,,112,BLR,2021/12/14,19,6677937,0
Belarus,12/15/21,678277,5322,,,1765,,7178.050147730191,,,,,112,BLR,2021/12/15,17,6677937,0
Belarus,12/16/21,679873,5338,,,1596,,7194.940250204221,,,,,112,BLR,2021/12/16,16,7217727,539790
Belarus,12/17/21,681517,5355,,,1644,,7212.338325684988,,,,,112,BLR,2021/12/17,17,7217727,0
Belarus,12/18/21,683172,5371,,,1655,,7229.852811646467,,,,,112,BLR,2021/12/18,16,7217727,0
Belarus,12/19/21,684628,5385,,,1456,,7245.261326184178,,,,,112,BLR,2021/12/19,14,7217727,0
Belarus,12/20/21,685462,5399,,,834,,7254.087357176246,,,,,112,BLR,2021/12/20,14,7217727,0
Belarus,12/21/21,686294,5415,,,832,,7262.892222626367,,,,,112,BLR,2021/12/21,16,7217727,0
Belarus,12/22/21,687948,5432,,,1654,,7280.396125816871,,,,,112,BLR,2021/12/22,17,7217727,0
Belgium,11/25/21,1679861,26793,,,20836,,14494.535453115961,,,,,56,BEL,2021/11/25,50,18344032,95890
Belgium,11/26/21,1701633,26840,,,21772,,14682.393273426833,,,,,56,BEL,2021/11/26,47,18447990,103958
Belgium,11/29/21,1749469,26966,,,47836,,15095.142065103797,,,,,56,BEL,2021/11/29,126,18693621,72292
Belgium,11/30/21,1766035,27015,,,16566,,15238.080364353746,,,,,56,BEL,2021/11/30,49,18797081,103460
Belgium,12/1/21,1786444,27072,,,20409,,15414.177656964648,,,,,56,BEL,2021/12/01,57,18913938,116857
Belgium,12/2/21,1809557,27120,,,23113,,15613.606179876882,,,,,56,BEL,2021/12/02,48,19034631,120693
Belgium,12/3/21,1827467,27167,,,17910,,15768.141066968914,,,,,56,BEL,2021/12/03,47,19034631,0
Belgium,12/6/21,1868906,27319,,,41439,,16125.693897019539,,,,,56,BEL,2021/12/06,152,19312274,85498
Belgium,12/7/21,1879784,27360,,,10878,,16219.55377986639,,,,,56,BEL,2021/12/07,41,19410454,98180
Belgium,12/8/21,1898498,27416,,,18714,,16381.025911471097,,,,,56,BEL,2021/12/08,56,19538829,128375
Belgium,12/9/21,1914527,27463,,,16029,,16519.330752632355,,,,,56,BEL,2021/12/09,47,19655382,116553
Belgium,12/10/21,1929772,27504,,,15245,,16650.8709175524,,,,,56,BEL,2021/12/10,41,19655382,0
Belgium,12/13/21,1959193,27631,,,29421,,16904.72747328298,,,,,56,BEL,2021/12/13,127,19979680,324298
Belgium,12/14/21,1968269,27685,,,9076,,16983.038954871325,,,,,56,BEL,2021/12/14,54,19979680,0
Belgium,12/15/21,1980120,27729,,,11851,,17085.294284124684,,,,,56,BEL,2021/12/15,44,20229078,249398
Belgium,12/17/21,1990160,27763,,,10040,,17171.92355639738,,,,,56,BEL,2021/12/17,34,20351329,122251
Belgium,12/18/21,1999764,27895,,,9604,,17254.79084035226,,,,,56,BEL,2021/12/18,132,20351329,0
Belgium,12/20/21,2017154,27992,,,17390,,17404.838952386344,,,,,56,BEL,2021/12/20,97,20742966,391637
Belgium,12/21/21,2017447,28035,,,293,,17407.367077563227,,,,,56,BEL,2021/12/21,43,20742966,0
Belgium,12/22/21,2023285,28067,,,5838,,17457.73975600227,,,,,56,BEL,2021/12/22,32,20896695,153729
Belize,11/25/21,30060,570,,,93,,7559.962879224186,,,,,84,BLZ,2021/11/25,1,403528,0
Belize,11/26/21,30165,570,,,105,,7586.36993518954,,,,,84,BLZ,2021/11/26,0,403528,0
Belize,11/29/21,30338,574,,,173,,7629.878703589599,,,,,84,BLZ,2021/11/29,4,407766,4238
Belize,11/30/21,30431,578,,,93,,7653.26781030177,,,,,84,BLZ,2021/11/30,4,407766,0
Belize,12/1/21,30517,578,,,86,,7674.89644661625,,,,,84,BLZ,2021/12/01,0,407766,0
Belize,12/2/21,30618,578,,,101,,7700.29751949721,,,,,84,BLZ,2021/12/02,0,407766,0
Belize,12/3/21,30680,579,,,62,,7715.890257305324,,,,,84,BLZ,2021/12/03,1,412002,4236
Belize,12/6/21,30824,588,,,144,,7752.105648343523,,,,,84,BLZ,2021/12/06,9,412002,0
Belize,12/7/21,30888,588,,,64,,7768.201377693834,,,,,84,BLZ,2021/12/07,0,412002,0
Belize,12/8/21,30930,585,,,42,,7778.764200079976,,,,,84,BLZ,2021/12/08,,412002,0
Belize,12/9/21,30991,586,,,61,,7794.105442116991,,,,,84,BLZ,2021/12/09,1,412002,0
Belize,12/10/21,31033,586,,,42,,7804.668264503132,,,,,84,BLZ,2021/12/10,0,412002,0
Belize,12/14/21,31152,586,,,119,,7834.596261263867,,,,,84,BLZ,2021/12/14,0,416878,0
Belize,12/15/21,31187,586,,,35,,7843.398613252318,,,,,84,BLZ,2021/12/15,0,416878,0
Belize,12/16/21,31217,589,,,30,,7850.943486385277,,,,,84,BLZ,2021/12/16,3,416878,0
Belize,12/17/21,31246,589,,,29,,7858.236863747136,,,,,84,BLZ,2021/12/17,0,416878,0
Belize,12/20/21,31294,591,,,48,,7870.308660759869,,,,,84,BLZ,2021/12/20,2,421458,4580
Belize,12/21/21,31322,591,,,28,,7877.35054235063,,,,,84,BLZ,2021/12/21,0,421458,0
Belize,12/22/21,31387,591,,,65,,7893.69776747204,,,,,84,BLZ,2021/12/22,0,421458,0
Benin,11/25/21,24850,161,,,0,,204.97891727908757,,,,,204,BEN,2021/11/25,0,383501,0
Benin,12/1/21,24863,161,,,13,,205.08614971066214,,,,,204,BEN,2021/12/01,0,383501,0
Benin,12/9/21,24897,161,,,34,,205.36660376247258,,,,,204,BEN,2021/12/09,0,1144390,0
Benin,12/15/21,24907,161,,,10,,205.44909024829917,,,,,204,BEN,2021/12/15,0,1144390,0
Benin,12/22/21,24935,161,,,28,,205.68005240861365,,,,,204,BEN,2021/12/22,0,1425408,0
Bhutan,11/25/21,2633,3,,,0,,341.2336770293878,,,,,64,BTN,2021/11/25,0,1153283,0
Bhutan,11/26/21,2634,3,,,1,,341.3632758432995,,,,,64,BTN,2021/11/26,0,1153283,0
Bhutan,11/27/21,2636,3,,,2,,341.6224734711228,,,,,64,BTN,2021/11/27,0,1153283,0
Bhutan,11/28/21,2640,3,,,4,,342.14086872676944,,,,,64,BTN,2021/11/28,0,1153283,0
Bhutan,12/4/21,2641,3,,,1,,342.27046754068107,,,,,64,BTN,2021/12/04,0,1153555,0
Bhutan,12/8/21,2642,3,,,1,,342.4000663545927,,,,,64,BTN,2021/12/08,0,1153555,0
Bhutan,12/9/21,2648,3,,,6,,343.17765923806263,,,,,64,BTN,2021/12/09,0,1154093,0
Bhutan,12/10/21,2649,3,,,1,,343.3072580519743,,,,,64,BTN,2021/12/10,0,1154093,0
Bhutan,12/15/21,2652,3,,,3,,343.69605449370925,,,,,64,BTN,2021/12/15,0,1154093,0
Bhutan,12/17/21,2656,3,,,4,,344.2144497493559,,,,,64,BTN,2021/12/17,0,1154093,0
Bhutan,12/19/21,2657,3,,,1,,344.34404856326756,,,,,64,BTN,2021/12/19,0,1154093,0
Bhutan,12/21/21,2658,3,,,1,,344.4736473771792,,,,,64,BTN,2021/12/21,0,1154093,0
Bhutan,12/22/21,2659,3,,,1,,344.6032461910909,,,,,64,BTN,2021/12/22,0,1154093,0
Bolivia,11/25/21,533756,19121,,,2328,,4572.5578168271495,,,,,68,BOL,2021/11/25,25,8411426,0
Bolivia,11/26/21,535115,19137,,,1359,,4584.20003925288,,,,,68,BOL,2021/11/26,16,8517323,105897
Bolivia,11/28/21,536472,19161,,,1357,,4595.825128165106,,,,,68,BOL,2021/11/28,24,8535952,18629
Bolivia,11/30/21,537559,19171,,,1087,,4605.13719275434,,,,,68,BOL,2021/11/30,10,8535952,0
Bolivia,12/1/21,538647,19188,,,1088,,4614.4578241003255,,,,,68,BOL,2021/12/01,17,8609848,73896
Bolivia,12/2/21,539762,19196,,,1115,,4624.009757878611,,,,,68,BOL,2021/12/02,8,8691199,81351
Bolivia,12/3/21,540869,19205,,,1107,,4633.493157602881,,,,,68,BOL,2021/12/03,9,8758406,67207
Bolivia,12/4/21,542859,19215,,,1990,,4650.541003539013,,,,,68,BOL,2021/12/04,10,8758406,0
Bolivia,12/5/21,543390,19222,,,531,,4655.089951374232,,,,,68,BOL,2021/12/05,7,8758406,0
Bolivia,12/6/21,544666,19247,,,1276,,4666.021132989561,,,,,68,BOL,2021/12/06,25,8797204,38798
Bolivia,12/7/21,546155,19264,,,1489,,4678.777033793029,,,,,68,BOL,2021/12/07,17,8842250,45046
Bolivia,12/9/21,547892,19276,,,1737,,4693.657490270948,,,,,68,BOL,2021/12/09,12,8842250,0
Bolivia,12/10/21,549638,19281,,,1746,,4708.615047559635,,,,,68,BOL,2021/12/10,5,8842250,0
Bolivia,12/11/21,551516,19305,,,1878,,4724.703416739562,,,,,68,BOL,2021/12/11,24,8937595,95345
Bolivia,12/12/21,553108,19317,,,1592,,4738.341693488468,,,,,68,BOL,2021/12/12,12,8937595,0
Bolivia,12/14/21,554999,19330,,,1891,,4754.5414305061695,,,,,68,BOL,2021/12/14,13,9064726,0
Bolivia,12/15/21,556765,19355,,,1766,,4769.670322929893,,,,,68,BOL,2021/12/15,25,9064726,0
Bolivia,12/16/21,558565,19372,,,1800,,4785.090485083178,,,,,68,BOL,2021/12/16,17,9064726,0
Bolivia,12/17/21,560684,19391,,,2119,,4803.243442640295,,,,,68,BOL,2021/12/17,19,9231661,166935
Bolivia,12/18/21,563858,19428,,,3174,,4830.434328570588,,,,,68,BOL,2021/12/18,37,9231661,0
Bolivia,12/19/21,564747,19440,,,889,,4838.05017532296,,,,,68,BOL,2021/12/19,12,9231661,0
Bolivia,12/21/21,568967,19480,,,4220,,4874.201888815662,,,,,68,BOL,2021/12/21,40,9351671,35514
Bolivia,12/22/21,568967,19480,,,0,,4874.201888815662,,,,,68,BOL,2021/12/22,0,9351671,0
Bosnia and Herzegovina,11/25/21,272063,12412,,,740,,8292.543163817527,,,,,70,BIH,2021/11/25,26,1553874,0
Bosnia and Herzegovina,11/26/21,272798,12456,,,735,,8314.946133811263,,,,,70,BIH,2021/11/26,44,1553874,0
Bosnia and Herzegovina,11/29/21,274219,12555,,,1421,,8358.258542465821,,,,,70,BIH,2021/11/29,99,1553874,0
Bosnia and Herzegovina,11/30/21,275065,12586,,,846,,8384.04481813208,,,,,70,BIH,2021/11/30,31,1553874,0
Bosnia and Herzegovina,12/1/21,275965,12628,,,900,,8411.477026287675,,,,,70,BIH,2021/12/01,42,1553874,0
Bosnia and Herzegovina,12/2/21,276548,12658,,,583,,8429.247001126245,,,,,70,BIH,2021/12/02,30,1553874,0
Bosnia and Herzegovina,12/3/21,277228,12687,,,680,,8449.97355839936,,,,,70,BIH,2021/12/03,29,1553874,0
Bosnia and Herzegovina,12/6/21,278511,12780,,,1283,,8489.079695136727,,,,,70,BIH,2021/12/06,93,1553874,0
